"TournamentId","GameId","TournamentName","StartDate","EndDate","Location","Teamplay","TotalUSDPrize"
15208,226,"i27 (CS:Source)","2006-04-14","2006-04-17","Newbury, United Kingdom",1,3099.39
15205,169,"i27 (Quake 4)","2006-04-14","2006-04-17","Newbury, United Kingdom",0,3099.39
4812,162,"Rendezvous #19","2006-04-14","2006-04-17","Skövde, Sweden",1,2638.81
5482,357,"SLKS #9 (BF2)","2006-04-13","2006-04-16","Herning, Denmark",1,0
5480,162,"SLKS #9 (Counter-Strike)","2006-04-13","2006-04-16","Herning, Denmark",1,9736.7
9426,226,"SLKS #9 (CS:S)","2006-04-13","2006-04-16","Herning, Denmark",1,3651.27
5481,226,"SLKS #9 (CS:Source)","2006-04-13","2006-04-16","Herning, Denmark",1,0
5604,162,"The Gathering 2006 (Counter-Strike)","2006-04-12","2006-04-16","Halmar, Norway",1,6741.88
11952,169,"The Gathering 2006 (Quake 4)","2006-04-12","2006-04-16","Halmar, Norway",0,1373.44
27370,226,"w2z April 2006","2006-04-08","2006-04-09","New York, USA",1,1250
21286,152,"The ACE 2006","2006-03-06","2006-04-03","Online",0,500
27330,226,"CEVO-P NA S1","2005-12-05","2006-03-26","online",1,5000
27356,226,"ClanBase EuroCup XII","2005-11-14","2006-03-26","online",1,2500
5137,162,"EuroCup XII LAN: Counter-Strike","2005-11-14","2006-03-26","Online",1,35000
5139,169,"EuroCup XII LAN: Quake 4 1v1","2005-11-14","2006-03-26","Online",0,0
5138,169,"EuroCup XII LAN: Quake 4 TDM","2005-11-14","2006-03-26","Online",1,0
5140,158,"EuroCup XII LAN: WarCraft III 2v2","2005-11-14","2006-03-26","Online",1,0
4286,162,"GGL/CB Trans-Atlantic (Counter-Strike)","2006-03-24","2006-03-26","New York City, New York, USA",1,35000
2891,169,"GGL/CB Trans-Atlantic (Quake 4 Duel)","2006-03-24","2006-03-26","New York City, New York, USA",0,15000
2892,169,"GGL/CB Trans-Atlantic (Quake 4 TDM)","2006-03-24","2006-03-26","New York City, New York, USA",1,25000
2890,158,"GGL/CB Trans-Atlantic (WarCraft III)","2006-03-24","2006-03-26","New York City, New York, USA",1,15000
3588,162,"ESL CSCL Season 3","2006-03-18","2006-03-19","Oberhausen, Germany",1,12196.99
29543,226,"LyseLan","2006-03-18","2006-03-19","Stavanger, Norway",1,4865.53
29109,162,"European Сapital","2006-03-18","2006-03-18","Kiev, Ukraine",1,2600
30112,162,"PNY CSA 2006 March Madness","2006-03-18","2006-03-18","online",1,4250
18441,226,"WCG SEC 2006 (CS:Source)","2006-03-09","2006-03-12","Hanover, Germany",1,28521.52
4116,174,"WCG SEC 2006 (NfS:MW)","2006-03-09","2006-03-12","Hanover, Germany",0,0
4121,158,"WCG SEC 2006 (WarCraft III)","2006-03-09","2006-03-12","Hanover, Germany",0,7000
12436,268,"Level7 LAN (CoD2)","2006-03-10","2006-03-10","Helsinki, Finland",1,2970.79
43668,220,"Sprite Cup","2006-01-09","2006-03-10","Ecuador",0,200
5297,268,"Netgamez 2006A (Call of Duty 2)","2006-03-03","2006-03-05","Nieuwegein, Netherlands",1,0
5296,162,"Netgamez 2006A (Counter-Strike)","2006-03-03","2006-03-05","Nieuwegein, Netherlands",1,2107.78
29105,162,"Planet-X Spring 2006","2006-03-05","2006-03-05","Kiev, Ukraine",1,1000
2073,152,"ShinHan OSL 2005","2005-12-09","2006-03-04","Seoul, South Korea",0,37118.95
20860,152,"ESL Starcraft Clan League Season I","2005-10-23","2006-03-01","Online",1,421.05
29737,162,"HDC myChanges LAN","2006-02-25","2006-02-26","Rzeszów, Poland",1,627.63
3381,154,"MLG New York 2005 (Halo 2 4v4)","2006-02-25","2006-02-26","Secaucus, New Jersey, USA",1,55000
3382,154,"MLG New York 2005 (Halo 2 FFA)","2006-02-25","2006-02-26","Secaucus, New Jersey, USA",0,13750
3384,204,"MLG New York 2005 (SSBM Doubles)","2006-02-25","2006-02-26","Secaucus, New Jersey, USA",1,5500
3383,204,"MLG New York 2005 (SSBM Singles)","2006-02-25","2006-02-26","Secaucus, New Jersey, USA",0,13750
5134,162,"ASUS Winter 2006 (Counter-Strike)","2006-02-24","2006-02-25","Moscow, Russia",1,11704.72
5893,159,"ASUS Winter 2006 (Quake 3 Arena)","2006-02-24","2006-02-25","Moscow, Russia",0,2128.13
5136,169,"ASUS Winter 2006 (Quake 4 Female)","2006-02-24","2006-02-25","Moscow, Russia",0,6000
5135,169,"ASUS Winter 2006 (Quake 4)","2006-02-24","2006-02-25","Moscow, Russia",0,5852.34
5892,158,"ASUS Winter 2006 (Warcraft III)","2006-02-24","2006-02-25","Moscow, Russia",0,2128.13
6145,162,"digiLAB06","2006-02-23","2006-02-25","Porsgrunn, Norway",1,13279.62
9173,152,"SKY Proleague 2005 (Grand Finals)","2006-02-08","2006-02-25","South Korea",1,0
34685,162,"Infected LAN 2006","2006-02-19","2006-02-19","Asker, Norway",1,1475.51
3664,162,"shgOpen 2006","2006-02-17","2006-02-19","Frederica, Denmark",1,54334.81
29546,226,"shgOpen 2006","2006-02-17","2006-02-19","Frederica, Denmark",1,1198.56
37719,179,"World Clan League 4","2005-09-17","2006-02-19","Online",1,19550
5298,169,"Area 51 Gaming Tournament","2006-02-13","2006-02-13","Online",0,750
30103,162,"CEVO North America Pro Season 2 Finals","2006-02-01","2006-02-12","online",1,15000
35143,179,"MVP 3","2005-12-23","2006-02-08","Online",0,429
5898,162,"Argenteuil Digitale 2006 (Counter-Strike)","2006-02-04","2006-02-05","Argenteuil, France",1,3605.56
3703,152,"BWI 2006 (StarCraft: Brood War)","2006-02-03","2006-02-05","Seoul, South Korea",0,15000
3662,158,"BWI 2006 (WarCraft III)","2006-02-03","2006-02-05","Seoul, South Korea",0,16000
29450,162,"On-Line.Game OPEN CS","2006-02-04","2006-02-04","Moldova",1,1750
5299,169,"JG West Coast Invitational","2006-02-01","2006-02-01","Online",0,490
24200,496,"ClanBase EuroCup XII: Enemy Territory","2005-11-13","2006-01-31","Online",1,1500
21285,152,"GGL Americup Season 2","2005-11-29","2006-01-24","Puerto Rico",0,2000
5276,226,"EverLAN Winter 2006","2006-01-20","2006-01-22","Denver, Colorado, USA",1,21000
37914,158,"Replays.net Stars War #2","2006-01-21","2006-01-22","Shanghai, China",1,10000
9172,152,"SKY Proleague 2005 (Round 2)","2005-09-03","2006-01-21","South Korea",1,70189.5
35968,162,"CEG Masters","2006-01-16","2006-01-16","China",1,4060
4687,169,"VIA ESReality Invitational","2006-01-14","2006-01-15","London, United Kingdom",0,3200
2183,152,"CYON MSL 2005","2005-10-06","2006-01-14","Seoul, South Korea",0,35540.4
29311,162,"The C-club Reloaded","2006-01-13","2006-01-14","Lviv, Ukraine",1,742.57
6417,158,"CEG Xi'an 2006","2006-01-05","2006-01-07","Xi'an, China",0,4338.37
22077,477,"ESPN2 Madden Nation Season 1","2005-12-06","2006-01-03","Times Square, New York City (Final)",0,1e+05
11951,169,"Battlefrag Rendezvous","2005-12-27","2005-12-30","Skövde, Sweden",0,2717.48
4813,162,"Rendezvous #18","2005-12-27","2005-12-30","Skövde, Sweden",1,2518.72
29108,162,"Planet-X 2005","2005-12-24","2005-12-25","Kiev, Ukraine",1,6000
12482,220,"FIFA Interactive World Cup 2005","2005-12-18","2005-12-19","London, England",0,26000
34000,162,"Ciberline I","2005-12-17","2005-12-18","Madrid, Spain",1,732
3444,162,"CIG 2005 (Counter-Strike)","2005-12-17","2005-12-18","Shanghai, China",1,8670.88
3445,221,"CIG 2005 (FIFA 2005)","2005-12-17","2005-12-18","Shanghai, China",0,0
3443,158,"CIG 2005 (WarCraft III)","2005-12-17","2005-12-18","Shanghai, China",0,222.96
2236,162,"CPL Winter 2005 (Counter-Strike)","2005-12-14","2005-12-18","Dallas, Texas, USA",1,60000
2237,169,"CPL Winter 2005 (Quake 4)","2005-12-14","2005-12-18","Dallas, Texas, USA",0,30000
3385,154,"MLG Chicago 2005 (Halo 2 4v4)","2005-12-16","2005-12-18","Chicago, Illinois, USA",1,18700
3386,154,"MLG Chicago 2005 (Halo 2 FFA)","2005-12-16","2005-12-18","Chicago, Illinois, USA",0,2300
3388,204,"MLG Chicago 2005 (SSBM Doubles)","2005-12-16","2005-12-18","Chicago, Illinois, USA",1,2000
3387,204,"MLG Chicago 2005 (SSBM Singles)","2005-12-16","2005-12-18","Chicago, Illinois, USA",0,4000
30680,162,"CAL Razer Extreme 2005","2005-12-14","2005-12-14","Dallas, Texas, USA",1,20000
29128,162,"Cyber Blizzard 2005","2005-12-10","2005-12-12","Moscow, Russia",1,3467.4
37718,179,"World Clan League 4 - Fun Group","2005-09-17","2005-12-12","Online",1,450
4686,169,"Cyber Blizzard 2005","2005-12-11","2005-12-11","Moscow, Russia",0,606.27
4844,162,"EPS Germany 7 Finals (Counter-Strike)","2005-12-09","2005-12-11","Cologne, Germany",1,36651.47
4846,221,"EPS Germany 7 Finals (FIFA 2005)","2005-12-09","2005-12-11","Cologne, Germany",1,13300.94
4847,348,"EPS Germany 7 Finals (LFS)","2005-12-09","2005-12-11","Cologne, Germany",0,1010.87
8517,152,"EPS Germany 7 Finals (SC:BW)","2005-12-09","2005-12-11","Cologne, Germany",0,4670.11
4845,158,"EPS Germany 7 Finals (WarCraft III)","2005-12-09","2005-12-11","Cologne, Germany",0,14187.67
2521,162,"World e-Sports Games III (Counter-Strike)","2005-10-19","2005-12-11","Seoul, South Korea",1,1e+05
1226,158,"World e-Sports Games III (WarCraft III)","2005-10-19","2005-12-11","Seoul, South Korea",0,43000
32708,162,"CIG 2005 Tianjin Stop","2005-12-03","2005-12-04","Tianjin, China",1,1114.83
36010,162,"CEG 2005 CS","2005-06-04","2005-12-03","China",1,12600
29532,158,"EPS Germany 7 Group Stage (WarCraft III)","2005-08-15","2005-11-30","Online",0,11941.29
5194,162,"ASUS Autumn 2005 (Counter-Strike)","2005-11-26","2005-11-27","Moscow, Russia",1,4861.81
5195,163,"ASUS Autumn 2005 (DotA)","2005-11-26","2005-11-27","Moscow, Russia",1,1736.36
5201,220,"ASUS Autumn 2005 (FIFA 2006)","2005-11-26","2005-11-27","Moscow, Russia",0,694.54
5202,174,"ASUS Autumn 2005 (NfS:MW)","2005-11-26","2005-11-27","Moscow, Russia",0,694.54
5198,169,"ASUS Autumn 2005 (Quake 4)","2005-11-26","2005-11-27","Moscow, Russia",0,1041.81
5197,159,"ASUS Autumn 2005 (Quake III Arena)","2005-11-26","2005-11-27","Moscow, Russia",0,1041.81
5200,152,"ASUS Autumn 2005 (SC:BW)","2005-11-26","2005-11-27","Moscow, Russia",1,1389.09
5199,184,"ASUS Autumn 2005 (UT2004)","2005-11-26","2005-11-27","Moscow, Russia",0,1041.81
5196,158,"ASUS Autumn 2005 (WarCraft III)","2005-11-26","2005-11-27","Moscow, Russia",0,1041.81
5894,162,"DreamHack Winter 2005 (Counter-Strike)","2005-11-25","2005-11-27","Jönköping, Sweden",1,2478.39
11949,169,"DreamHack Winter 2005 (Quake 4 - 1v1)","2005-11-24","2005-11-27","Jönköping, Sweden",0,6000
11950,169,"DreamHack Winter 2005 (Quake 4 - 2v2)","2005-11-24","2005-11-27","Jönköping, Sweden",1,7415.14
8960,158,"DreamHack Winter 2005 (WarCraft 3)","2005-11-24","2005-11-27","Jönköping, Sweden",0,1483.03
3389,154,"MLG Atlanta 2005 (Halo 2 4v4)","2005-11-25","2005-11-27","Atlanta, Georgia, USA",1,18700
3390,154,"MLG Atlanta 2005 (Halo 2 FFA)","2005-11-25","2005-11-27","Atlanta, Georgia, USA",0,2300
3392,204,"MLG Atlanta 2005 (SSBM Doubles)","2005-11-25","2005-11-27","Atlanta, Georgia, USA",1,2000
3391,204,"MLG Atlanta 2005 (SSBM Singles)","2005-11-25","2005-11-27","Atlanta, Georgia, USA",0,4000
29483,158,"WC3L Season VIII Finals","2005-07-21","2005-11-27","Cologne, Germany",1,2500
1999,239,"CPL World Tour Finals 2005","2005-11-20","2005-11-22","New York City, New York, USA",0,510000
32709,162,"CIG 2005 Beijing Stop","2005-11-19","2005-11-20","Beijing, China",1,1114.83
1368,226,"WCG 2005 (CS:Source)","2005-11-16","2005-11-20","Suntec City, Singapore",1,85000
1373,193,"WCG 2005 (DoAU)","2005-11-16","2005-11-20","Suntec City, Singapore",0,30000
1369,221,"WCG 2005 (FIFA 2005)","2005-11-16","2005-11-20","Suntec City, Singapore",0,35000
1374,154,"WCG 2005 (Halo 2)","2005-11-16","2005-11-20","Suntec City, Singapore",1,35000
1370,175,"WCG 2005 (NfS:U2)","2005-11-16","2005-11-20","Suntec City, Singapore",0,35000
1371,152,"WCG 2005 (StarCraft: Brood War)","2005-11-16","2005-11-20","Suntec City, Singapore",0,35000
1221,158,"WCG 2005 (WarCraft III)","2005-11-16","2005-11-20","Suntec City, Singapore",0,35000
1372,225,"WCG 2005 (Warhammer 40,000)","2005-11-16","2005-11-20","Suntec City, Singapore",0,35000
34326,162,"EPS Germany 7 Regular Season (Counter-Strike)","2005-09-01","2005-11-16","online",1,21517.96
21268,204,"BOMB 4 (Doubles)","2005-11-12","2005-11-12","Potomac, Maryland",1,1260
21267,204,"BOMB 4 (Singles)","2005-11-12","2005-11-12","Potomac, Maryland",0,1417.5
6144,162,"Davvin LAN","2005-11-03","2005-11-06","Tromsø, Norway",1,7583.17
2072,152,"So1 OSL 2005","2005-08-07","2005-11-05","Seoul, South Korea",0,34275.92
2335,162,"CPL Chile 2005 (Counter-Strike)","2005-10-28","2005-10-30","Santiago, Chile",1,10000
1998,239,"CPL Chile 2005 (Painkiller)","2005-10-28","2005-10-30","Santiago, Chile",0,50000
6171,162,"Showlan 2005","2005-10-25","2005-10-30","Toulon, France",1,2412.3
1541,152,"BlizzCon 2005 (StarCraft: Brood War)","2005-10-28","2005-10-29","Anaheim, California, USA",0,13000
1540,158,"BlizzCon 2005 (WarCraft III)","2005-10-28","2005-10-29","Anaheim, California, USA",0,13000
29724,162,"Euro Cyber Cup 2005","2005-10-27","2005-10-27","Brno, Czech Republic",1,5000
27414,226,"TeK-9 CS Source Cup #2","2005-10-26","2005-10-26","online",1,603.85
1997,239,"CPL Italy 2005","2005-10-20","2005-10-23","Milan, Italy",0,50000
5571,162,"SLKS #8","2005-10-21","2005-10-23","Brøndby, Denmark",1,7628.5
3666,162,"CPL Singapore 2005 (Counter-Strike)","2005-10-14","2005-10-16","Singapore",1,20000
1996,239,"CPL Singapore 2005 (Painkiller)","2005-10-14","2005-10-16","Singapore",0,50000
2060,158,"Digital Life GGL Tournament 2005 (WarCraft III)","2005-10-14","2005-10-16","New York City, New York, USA",0,9500
29762,162,"DigitalLife 2005","2005-10-14","2005-10-16","New York, USA",1,28000
29864,226,"DigitalLife 2005","2005-10-14","2005-10-16","New York, USA",1,0
3393,154,"MLG Los Angeles 2005 (Halo 2 4v4)","2005-10-14","2005-10-16","Los Angeles, California, USA",1,18700
3394,154,"MLG Los Angeles 2005 (Halo 2 FFA)","2005-10-14","2005-10-16","Los Angeles, California, USA",0,2300
3396,204,"MLG Los Angeles 2005 (SSBM Doubles)","2005-10-14","2005-10-16","Los Angeles, California, USA",1,2000
3395,204,"MLG Los Angeles 2005 (SSBM Singles)","2005-10-14","2005-10-16","Los Angeles, California, USA",0,4000
3397,186,"MLG Los Angeles 2005 (Tekken 5)","2005-10-14","2005-10-16","Los Angeles, California, USA",0,0
4814,162,"Rendezvous #17","2005-10-13","2005-10-16","Skövde, Sweden",1,2552.06
35149,179,"ArgoNaut For All Tournament","2005-07-18","2005-10-13","Online",1,2500
5616,162,"Warpzone #16","2005-10-11","2005-10-12","Stavanger, Norway",1,5365.5
29865,226,"w2z Intel Extreme","2005-09-24","2005-09-24","New York, USA",1,500
5799,162,"BattleIT #3","2005-09-17","2005-09-19","Viborg, Denmark",1,7982.1
4566,162,"EPS France II (Counter-Strike)","2005-09-18","2005-09-18","Paris, France",1,2569.66
4568,235,"EPS France II (PES4)","2005-09-18","2005-09-18","Paris, France",0,550.64
4567,158,"EPS France II (WarCraft III)","2005-09-18","2005-09-18","Paris, France",0,550.64
8571,356,"Gamersforum AACL 2 Lan (CoD)","2005-09-16","2005-09-18","Laval, Quebec, Canada",1,0
8572,162,"Gamersforum AACL 2 Lan (Counter-Strike)","2005-09-16","2005-09-18","Laval, Quebec, Canada",1,0
8573,226,"Gamersforum AACL 2 Lan (CS:Source)","2005-09-16","2005-09-18","Laval, Quebec, Canada",1,0
8574,158,"Gamersforum AACL 2 Lan (WarCraft III)","2005-09-16","2005-09-18","Laval, Quebec, Canada",0,0
27415,226,"SBCSS Open Tournament 2","2005-09-17","2005-09-18","Southampton, UK",1,902.3
4316,162,"EuroCup XI LAN: Counter-Strike","2005-09-16","2005-09-17","Almere, Netherlands",1,18404.89
4318,159,"EuroCup XI LAN: Quake III Arena","2005-09-16","2005-09-17","Almere, Netherlands",1,6134.97
4317,184,"EuroCup XI LAN: UT2004","2005-09-16","2005-09-17","Almere, Netherlands",1,0
3286,158,"EuroCup XI LAN: WarCraft III","2005-09-16","2005-09-17","Almere, Netherlands",0,6134.98
14586,162,"GGL AmeriCup I","2005-04-11","2005-09-16","USA",1,10000
32943,162,"WCG USA Finals 2005 (Counter-Strike)","2005-09-16","2005-09-16","USA",1,9500
3399,154,"MLG Seattle 2005 (Halo 2 4v4)","2005-09-10","2005-09-11","Seattle, Washington, USA",1,5000
3403,154,"MLG Seattle 2005 (Halo 2 FFA)","2005-09-10","2005-09-11","Seattle, Washington, USA",0,0
3401,204,"MLG Seattle 2005 (SSBM Doubles)","2005-09-10","2005-09-11","Seattle, Washington, USA",1,250
3400,204,"MLG Seattle 2005 (SSBM Singles)","2005-09-10","2005-09-11","Seattle, Washington, USA",0,1000
3402,186,"MLG Seattle 2005 (Tekken 5)","2005-09-10","2005-09-11","Seattle, Washington, USA",0,0
35535,162,"WEG III Asian Regional Selection","2005-09-09","2005-09-11","Beijing, China",1,4560
2063,154,"WCG USA Finals 2005 (Halo 2)","2005-09-08","2005-09-10","New York City, New York, USA",1,9500
2062,152,"WCG USA Finals 2005 (Starcraft: Brood War)","2005-09-08","2005-09-10","New York City, New York, USA",0,3500
29309,162,"Skyline CyberGame 2005","2005-09-07","2005-09-08","Odessa, Ukraine",1,1200
35610,162,"WEF 2005","2005-09-04","2005-09-06","Qingdao, China",1,6483.75
2337,162,"CPL UK 2005 (Counter-Strike)","2005-09-02","2005-09-04","Sheffield, UK",1,10000
1995,239,"CPL UK 2005 (Painkiller)","2005-09-02","2005-09-04","Sheffield, UK",0,50000
30681,162,"NetWorkingDay 2005","2005-09-03","2005-09-04","Amsterdam, Netherlands",1,2634.88
35483,179,"Age of Conquerors AmeriCup","2005-04-11","2005-08-31","Online",0,4000
24789,179,"Back to Almaty","2005-08-01","2005-08-31","Online",0,4900
16184,357,"i25 (BF2)","2005-08-26","2005-08-29","Newbury, United Kingdom",1,3148.82
16183,356,"i25 (CoD)","2005-08-26","2005-08-29","Newbury, United Kingdom",1,629.77
16182,162,"i25 (Counter-Strike)","2005-08-26","2005-08-29","Newbury, United Kingdom",1,629.77
16181,226,"i25 (CS:S)","2005-08-26","2005-08-29","Newbury, United Kingdom",1,629.77
16179,184,"i25 (UT2004 iCTF 2v2)","2005-08-26","2005-08-29","Newbury, United Kingdom",1,314.88
16180,184,"i25 (UT2004 TDM 4v4)","2005-08-26","2005-08-29","Newbury, United Kingdom",1,629.77
3405,154,"MLG Nashville 2005 (Halo 2 4v4)","2005-08-27","2005-08-28","Nashville, Tennessee, USA",1,5000
3406,154,"MLG Nashville 2005 (Halo 2 FFA)","2005-08-27","2005-08-28","Nashville, Tennessee, USA",0,0
3408,204,"MLG Nashville 2005 (SSBM Doubles)","2005-08-27","2005-08-28","Nashville, Tennessee, USA",1,250
3407,204,"MLG Nashville 2005 (SSBM Singles)","2005-08-27","2005-08-28","Nashville, Tennessee, USA",0,500
3409,186,"MLG Nashville 2005 (Tekken 5)","2005-08-27","2005-08-28","Nashville, Tennessee, USA",0,0
6434,162,"Pxl LAN #4","2005-08-26","2005-08-28","Arles, France",1,1382.79
29065,162,"WCG Russia Finals 2005 (Counter-Strike)","2005-08-24","2005-08-28","Moscow, Russia",1,27000
26395,158,"World Cyber Games 2005 Russia","2005-08-27","2005-08-28","Moscow",0,5500
13688,154,"VGL Season 1 Nationals (4v4)","2005-08-27","2005-08-27","Orlando, Florida, USA",1,20000
13689,154,"VGL Season 1 Nationals (FFA)","2005-08-27","2005-08-27","Orlando, Florida, USA",0,3000
35144,179,"MVP 2","2005-06-13","2005-08-26","Online",0,1000
5220,162,"ASUS Summer 2005 (Counter-Strike)","2005-08-20","2005-08-21","Moscow, Russia",1,4895.97
5221,163,"ASUS Summer 2005 (DotA)","2005-08-20","2005-08-21","Moscow, Russia",1,0
5225,221,"ASUS Summer 2005 (FIFA 05)","2005-08-20","2005-08-21","Moscow, Russia",0,0
5226,175,"ASUS Summer 2005 (NfS:U2)","2005-08-20","2005-08-21","Moscow, Russia",0,629.48
5222,159,"ASUS Summer 2005 (Quake III Arena)","2005-08-20","2005-08-21","Moscow, Russia",1,0
5224,152,"ASUS Summer 2005 (SC:BW)","2005-08-20","2005-08-21","Moscow, Russia",0,0
5223,184,"ASUS Summer 2005 (UT2004)","2005-08-20","2005-08-21","Moscow, Russia",0,0
3442,162,"CKCG 2005 (Counter-Strike)","2005-08-20","2005-08-21","Qingdao, China",1,28378.65
3440,152,"CKCG 2005 (SC:BW 1v1)","2005-08-20","2005-08-21","Qingdao, China",0,19741.67
3441,152,"CKCG 2005 (SC:BW 2v2)","2005-08-20","2005-08-21","Qingdao, China",1,6169.27
3438,158,"CKCG 2005 (WarCraft III 1v1)","2005-08-20","2005-08-21","Qingdao, China",0,15299.79
3439,158,"CKCG 2005 (WarCraft III 2v2)","2005-08-20","2005-08-21","Qingdao, China",1,6169.27
6009,162,"ENC Finals 2005 (CS)","2005-08-19","2005-08-21","Leipzig, Germany",1,14766
6010,221,"ENC Finals 2005 (FIFA)","2005-08-19","2005-08-21","Leipzig, Germany",1,0
6011,158,"ENC Finals 2005 (WC3)","2005-08-19","2005-08-21","Leipzig, Germany",1,9844.01
8108,152,"Giga Grandslam V (SC:BW)","2005-08-20","2005-08-20","Online",0,3841.38
8438,158,"Giga Grandslam V (WC3)","2005-08-20","2005-08-20","Leipzig, Germany",0,3841.38
1584,195,"Evo 2005 (CvSNK2)","2005-08-12","2005-08-14","Las Vegas, Nevada, USA",0,0
1585,200,"Evo 2005 (GGXX #Reload)","2005-08-12","2005-08-14","Las Vegas, Nevada, USA",0,0
1581,194,"Evo 2005 (MvC2)","2005-08-12","2005-08-14","Las Vegas, Nevada",0,0
1582,167,"Evo 2005 (SFIII: 3rd Strike)","2005-08-12","2005-08-14","Las Vegas, Nevada",0,0
1583,166,"Evo 2005 (SSFII Turbo)","2005-08-12","2005-08-14","Las Vegas, Nevada, USA",0,0
1586,186,"Evo 2005 (Tekken 5)","2005-08-12","2005-08-14","Las Vegas, Nevada, USA",0,0
1587,188,"Evo 2005 (TTT)","2005-08-12","2005-08-14","Las Vegas, Nevada, USA",0,0
3378,154,"MLG Las Vegas 2005 (Halo 2 4v4)","2005-08-12","2005-08-14","Las Vegas, Nevada, USA",1,5000
3404,154,"MLG Las Vegas 2005 (Halo 2 FFA)","2005-08-12","2005-08-14","Las Vegas, Nevada, USA",0,0
3380,204,"MLG Las Vegas 2005 (SSBM Doubles)","2005-08-12","2005-08-14","Las Vegas, Nevada, USA",1,250
3379,204,"MLG Las Vegas 2005 (SSBM Singles)","2005-08-12","2005-08-14","Las Vegas, Nevada, USA",0,800
1296,170,"QuakeCon 2005 (Doom 3 Duel)","2005-08-11","2005-08-14","Grapevine, Texas, USA",0,50000
24191,496,"QuakeCon 2005 (ET)","2005-08-11","2005-08-14","Dallas, Texas, USA",1,50000
1298,161,"QuakeCon 2005 (Quake II Duel)","2005-08-11","2005-08-14","Grapevine, Texas, USA",0,20000
1297,159,"QuakeCon 2005 (Quake III Arena, Female-only)","2005-08-11","2005-08-14","Grapevine, Texas, USA",0,30000
4815,162,"Rendezvous #16","2005-08-11","2005-08-14","Skövde, Sweden",1,2670.65
35278,162,"WCG China Finals 2005 (Counter-Strike)","2005-08-12","2005-08-14","Beijing, China",1,14145
12975,169,"Unveiling Quake 4 Tournament","2005-08-13","2005-08-13","Dallas, Texas",1,4000
13695,154,"VGL Season 1 Chicago (FFA)","2005-08-13","2005-08-13","Schaumburg, Illinois, USA",0,0
21284,152,"GGL Americup Season 1","2005-04-11","2005-08-11","Puerto Rico",0,4000
41443,162,"WCG Moscow 2005","2005-08-07","2005-08-08","Moscow, Russia",1,1200
5834,162,"EPS Denmark Season I","2005-08-07","2005-08-07","Copenhagen, Denmark",1,4300.4
19309,158,"MBC Game Warcraft League","2005-04-22","2005-08-07","Seoul, South Korea",0,18076.6
30485,162,"MiBR Cup 2005","2005-08-01","2005-08-07","online",1,6515.17
13690,154,"VGL Season 1 New York (FFA)","2005-08-07","2005-08-07","Westbury, New York, USA",0,550
2184,152,"UZOO MSL 2005","2005-04-21","2005-08-06","Seoul, South Korea",0,24054.65
13691,154,"VGL Season 1 Los Angeles (FFA)","2005-08-06","2005-08-06","San Bernardino, California, USA",0,450
4688,159,"Quake 3 1v1 AmeriCup League","2005-04-11","2005-08-01","Online",0,4000
5475,162,"Campus Party 2005 (Counter-Strike)","2005-07-25","2005-07-31","Valencia, Spain",1,9090.98
27329,226,"LANFest 2k5","2005-07-30","2005-07-31","California, USA",1,2500
27363,162,"LANFest 2k5","2005-07-30","2005-07-31","California, USA",1,2500
3412,154,"MLG Philadelphia 2005 (Halo 2 4v4)","2005-07-28","2005-07-31","Philadelphia, Pennsylvania, USA",1,5000
3413,154,"MLG Philadelphia 2005 (Halo 2 FFA)","2005-07-28","2005-07-31","Philadelphia, Pennsylvania, USA",0,0
3418,153,"MLG Philadelphia 2005 (Halo:CE 2v2)","2005-07-28","2005-07-31","Philadelphia, Pennsylvania, USA",1,1050
3417,153,"MLG Philadelphia 2005 (Halo:CE 4v4)","2005-07-28","2005-07-31","Philadelphia, Pennsylvania, USA",1,2100
3419,153,"MLG Philadelphia 2005 (Halo:CE FFA)","2005-07-28","2005-07-31","Philadelphia, Pennsylvania, USA",0,525
3415,204,"MLG Philadelphia 2005 (SSBM Doubles)","2005-07-28","2005-07-31","Philadelphia, Pennsylvania, USA",1,250
3414,204,"MLG Philadelphia 2005 (SSBM Singles)","2005-07-28","2005-07-31","Philadelphia, Pennsylvania, USA",0,0
3416,186,"MLG Philadelphia 2005 (Tekken 5)","2005-07-28","2005-07-31","Philadelphia, Pennsylvania, USA",0,0
9171,152,"SKY Proleague 2005 (Round 1)","2005-05-11","2005-07-30","South Korea",1,70189.5
2522,162,"GameGune 2005","2005-07-22","2005-07-24","Bilbao, Spain",1,24141.91
13692,154,"VGL Season 1 Dallas (FFA)","2005-07-24","2005-07-24","Dallas, Texas, USA",0,450
13693,154,"VGL Season 1 San Francisco (FFA)","2005-07-17","2005-07-17","Elk Grove, California, USA",0,450
3634,152,"Snickers All-Star League","2005-04-09","2005-07-16","Seoul, South Korea",0,37764.71
30486,162,"ESL CSCL Season 2","2005-07-13","2005-07-14","Online",1,3017.5
2338,162,"CPL Summer 2005 (Counter-Strike)","2005-07-06","2005-07-10","Dallas, Texas, USA",1,50000
9827,226,"CPL Summer 2005 (CS:Source)","2005-07-06","2005-07-10","Dallas, Texas, USA",1,54000
9828,392,"CPL Summer 2005 (Day of Defeat)","2005-07-06","2005-07-10","Dallas, Texas, USA",1,30000
16042,154,"CPL Summer 2005 (Halo 2)","2005-07-06","2005-07-10","Dallas, Texas, USA",1,10000
